a,b,c
9.264594906719458844e-01,2.633766837586456244e+00,3.000000000000000000e+00
1.026608047873929230e+00,3.066920572367116904e+00,3.000000000000000000e+00
1.083088858141139754e+00,3.702627725407330317e+00,3.000000000000000000e+00
9.002027118980651110e-01,2.819204168325515347e+00,3.000000000000000000e+00
8.051439527401510476e-01,2.970449044187016163e+00,3.000000000000000000e+00
1.034348237057646447e+00,3.273766892656745586e+00,3.000000000000000000e+00
1.016717227751254615e+00,2.330336668021344426e+00,3.000000000000000000e+00
7.643634502306833056e-01,3.076386866830558287e+00,3.000000000000000000e+00
1.004273030427479174e+00,3.395859514031254189e+00,3.000000000000000000e+00
1.037046959695440140e+00,3.022636819226011795e+00,3.000000000000000000e+00
1.010559580306110927e+00,3.086869110176113207e+00,3.000000000000000000e+00
1.134318633460210890e+00,3.024450118080938665e+00,3.000000000000000000e+00
1.075065745402307593e+00,2.569790648243148290e+00,3.000000000000000000e+00
9.687136773371488596e-01,2.589561127439354848e+00,3.000000000000000000e+00
9.588417937070594643e-01,2.636882841651896570e+00,3.000000000000000000e+00
1.106482420371731390e+00,2.708992571104575031e+00,3.000000000000000000e+00
1.003482499495767399e+00,3.410059368908946897e+00,3.000000000000000000e+00
1.123961767427203995e+00,2.908707016297626069e+00,3.000000000000000000e+00
1.064397078384091033e+00,2.464107274620727317e+00,3.000000000000000000e+00
8.887380574683338974e-01,2.841302192004989458e+00,3.000000000000000000e+00
8.937241031736806729e-01,3.079266430782591435e+00,3.000000000000000000e+00
8.472982586238270164e-01,3.051200996730386361e+00,3.000000000000000000e+00
9.602925357831800790e-01,2.997265411481938813e+00,3.000000000000000000e+00
9.433679175922702331e-01,3.166623295432165808e+00,3.000000000000000000e+00
9.518929302684782101e-01,2.441255071811833766e+00,3.000000000000000000e+00
1.094702309222977510e+00,3.242142379330086754e+00,3.000000000000000000e+00
9.473283720656183737e-01,3.198933217161333609e+00,3.000000000000000000e+00
1.110894179494996248e+00,3.249449198990581156e+00,3.000000000000000000e+00
1.109658574132433184e+00,3.239313733577124932e+00,3.000000000000000000e+00
9.164383453981896910e-01,3.164817037380614373e+00,3.000000000000000000e+00
1.201197528059611441e+00,3.051788820782952882e+00,3.000000000000000000e+00
8.674662787936374686e-01,2.928787041653895695e+00,3.000000000000000000e+00
1.014859395827852895e+00,3.220418928605755848e+00,3.000000000000000000e+00
1.007819289547447150e+00,3.418204111461277783e+00,3.000000000000000000e+00
9.175335171140154289e-01,2.873190174553690746e+00,3.000000000000000000e+00
9.095439666495654940e-01,3.303995950849463625e+00,3.000000000000000000e+00
8.632533792628269698e-01,3.172291468905767520e+00,3.000000000000000000e+00
8.547676954943010941e-01,2.598618422790023974e+00,3.000000000000000000e+00
9.415027275036551568e-01,3.143296152464255755e+00,3.000000000000000000e+00
1.129387807193747539e+00,4.446536353974909872e+00,4.000000000000000000e+00
1.156448739336415343e+00,4.210622728559581418e+00,4.000000000000000000e+00
8.774499762525266311e-01,3.648178240551566365e+00,4.000000000000000000e+00
1.142561752964591282e+00,4.414514250695724229e+00,4.000000000000000000e+00
8.390805556807577892e-01,4.586002890195217674e+00,4.000000000000000000e+00
8.860665093616387766e-01,4.721481255609052852e+00,4.000000000000000000e+00
9.715200733905288155e-01,3.248159645837913168e+00,4.000000000000000000e+00
1.159451695429428053e+00,3.920607297647196621e+00,4.000000000000000000e+00
9.021067744758514140e-01,4.268609058218488350e+00,4.000000000000000000e+00
9.064184674363700012e-01,3.960030743860960101e+00,4.000000000000000000e+00
1.051397497237350098e+00,4.460763843134031958e+00,4.000000000000000000e+00
8.709599808591239611e-01,4.014934561708584759e+00,4.000000000000000000e+00
9.044561116316996996e-01,4.439343202499095753e+00,4.000000000000000000e+00
8.883566570216888669e-01,4.246426829772400602e+00,4.000000000000000000e+00
8.133702963572098099e-01,4.161818089091279482e+00,4.000000000000000000e+00
1.052784943569586851e+00,3.499888621496880070e+00,4.000000000000000000e+00
1.057723607319645875e+00,4.191739894766544516e+00,4.000000000000000000e+00
9.565433991092678889e-01,3.615904410780339084e+00,4.000000000000000000e+00
9.316444382473262342e-01,4.028166503165669710e+00,4.000000000000000000e+00
1.186954238692417896e+00,4.261887374155211461e+00,4.000000000000000000e+00
9.708011661991784447e-01,4.788986615055326190e+00,4.000000000000000000e+00
9.527954722237926832e-01,4.290641530883956278e+00,4.000000000000000000e+00
8.877039638247452569e-01,3.490572568464247460e+00,4.000000000000000000e+00
9.382342523876506801e-01,3.327129184353145863e+00,4.000000000000000000e+00
1.000025073687261790e+00,3.498153140141016859e+00,4.000000000000000000e+00
7.566354070270557841e-01,4.033920929639297270e+00,4.000000000000000000e+00
1.020391307962186245e+00,3.368082140930014567e+00,4.000000000000000000e+00
9.777832713490890448e-01,4.288083833500722086e+00,4.000000000000000000e+00
1.086113333622295452e+00,4.369538958170775089e+00,4.000000000000000000e+00
1.078323046041877120e+00,4.520797496940235582e+00,4.000000000000000000e+00
9.753912174832659598e-01,4.252069764234965632e+00,4.000000000000000000e+00
1.053364002918812714e+00,4.399055401451869685e+00,4.000000000000000000e+00
1.011200931167474115e+00,3.796273867562331095e+00,4.000000000000000000e+00
9.629126244135557400e-01,3.628983865485294835e+00,4.000000000000000000e+00
1.016806513035334980e+00,3.689500155154700867e+00,4.000000000000000000e+00
7.909382814838852305e-01,4.145214554318585876e+00,4.000000000000000000e+00
9.122459038050485525e-01,4.497927260456247467e+00,4.000000000000000000e+00
9.773637125737257847e-01,4.211216637999608103e+00,4.000000000000000000e+00
8.780898752832345666e-01,3.625187604428443233e+00,4.000000000000000000e+00
9.287437209220135159e-01,3.861102547656161121e+00,4.000000000000000000e+00
9.139757178423312256e-01,4.195156901178739517e+00,4.000000000000000000e+00
9.709133153944059513e-01,4.202076055183318282e+00,4.000000000000000000e+00
1.055516800650298848e+00,4.249011364664592172e+00,4.000000000000000000e+00
8.903723505790971382e-01,4.349115815919996741e+00,4.000000000000000000e+00
1.021535009320587051e+00,3.606515819934135614e+00,4.000000000000000000e+00
9.420493545600148177e-01,4.531728936684454645e+00,4.000000000000000000e+00
8.358866372011108936e-01,3.527652783335649911e+00,4.000000000000000000e+00
8.689413875254671238e-01,3.804300621072671085e+00,4.000000000000000000e+00
1.150272735836892712e+00,3.581141228629138418e+00,4.000000000000000000e+00
9.629821724972664754e-01,3.672974997007580455e+00,4.000000000000000000e+00
1.033023983398846157e+00,3.680907709084641155e+00,4.000000000000000000e+00
9.469241403805328527e-01,3.574640066025720486e+00,4.000000000000000000e+00
1.006873643814280905e+00,3.315749485410456998e+00,4.000000000000000000e+00
7.945125068879658192e-01,3.962928805633531670e+00,4.000000000000000000e+00
9.370432375054059682e-01,4.012125985658083316e+00,4.000000000000000000e+00
1.027521093550027631e+00,4.057848622520767279e+00,4.000000000000000000e+00
1.014098887250807657e+00,4.151908520915617018e+00,4.000000000000000000e+00
1.013713140953452552e+00,3.439570052318334348e+00,4.000000000000000000e+00
9.825257142355692253e-01,3.886077959124370818e+00,4.000000000000000000e+00
1.111400373900416350e+00,3.523659022029085985e+00,4.000000000000000000e+00
9.999362846745538658e-01,4.483643852762186910e+00,4.000000000000000000e+00
1.132179628838539287e+00,4.156052295554193421e+00,4.000000000000000000e+00
9.318516675599566312e-01,4.523017358072975114e+00,4.000000000000000000e+00
1.015807477050837404e+00,4.985430835622316259e+00,4.000000000000000000e+00
1.049667154912850231e+00,4.391709144269314358e+00,4.000000000000000000e+00
1.074223486798409288e+00,3.577942620731574319e+00,4.000000000000000000e+00
9.368604963992004375e-01,4.051051746611324944e+00,4.000000000000000000e+00
1.024920208089905804e+00,4.018249216474258922e+00,4.000000000000000000e+00
1.255635056940699101e+00,4.189992154091556564e+00,4.000000000000000000e+00
9.697139224295107107e-01,3.478677650518867459e+00,4.000000000000000000e+00
8.718297589409567117e-01,4.212379899324083077e+00,4.000000000000000000e+00
9.378362375582104393e-01,4.218411183716040291e+00,4.000000000000000000e+00
9.031249383329791325e-01,3.788215991367601010e+00,4.000000000000000000e+00
1.018588201631836387e+00,3.898529812075379741e+00,4.000000000000000000e+00
1.100403622864468245e+00,2.943655094333186284e+00,4.000000000000000000e+00
9.872976208686751187e-01,4.319826925004083051e+00,4.000000000000000000e+00
8.754155177499723939e-01,4.188473382358225194e+00,4.000000000000000000e+00
1.118615577345890344e+00,3.894023250617000276e+00,4.000000000000000000e+00
1.103757653216818957e+00,4.025168288167845887e+00,4.000000000000000000e+00
8.943431682524692894e-01,4.202582531908674923e+00,4.000000000000000000e+00
1.085954630303098023e+00,4.113941423010789578e+00,4.000000000000000000e+00
9.568699425571496331e-01,4.343702626937038680e+00,4.000000000000000000e+00
1.060927887775906520e+00,3.418671295117398756e+00,4.000000000000000000e+00
1.261388042913119900e+00,4.164088201693442848e+00,4.000000000000000000e+00
9.598417439412131325e-01,3.082701751668754930e+00,4.000000000000000000e+00
9.180356063337820061e-01,4.166695730767097317e+00,4.000000000000000000e+00
9.915986245289134526e-01,3.939853042004120010e+00,4.000000000000000000e+00
9.806918524030290296e-01,4.119083310938048470e+00,4.000000000000000000e+00
1.089192449760158166e+00,3.837385331061155647e+00,4.000000000000000000e+00
9.367824299948036559e-01,4.316338286425116522e+00,4.000000000000000000e+00
9.555234091171922461e-01,3.715264200038033149e+00,4.000000000000000000e+00
9.550340298611748047e-01,3.964426985077844190e+00,4.000000000000000000e+00
8.563013537843932044e-01,3.793901595749813005e+00,4.000000000000000000e+00
1.002831791491119118e+00,4.531714902716374560e+00,4.000000000000000000e+00
8.957238321071058218e-01,4.129680969241449340e+00,4.000000000000000000e+00
1.061432962738734886e+00,3.464430655986084684e+00,4.000000000000000000e+00
8.739273606239448267e-01,3.968520515524073922e+00,4.000000000000000000e+00
1.009757056941396058e+00,3.745199201055511740e+00,4.000000000000000000e+00
9.822265045635245606e-01,4.284894905800049614e+00,4.000000000000000000e+00
9.671696482215175195e-01,3.812131847994489675e+00,4.000000000000000000e+00
1.072892038033820494e+00,3.547236182486377398e+00,4.000000000000000000e+00
1.171441334556856839e+00,3.768949505329196814e+00,4.000000000000000000e+00
9.805315375919068099e-01,4.777272466341511148e+00,4.000000000000000000e+00
9.287454697459193165e-01,4.154840901063161063e+00,4.000000000000000000e+00
1.036744503155424546e+00,3.398421610439456231e+00,4.000000000000000000e+00
8.835335515756075342e-01,3.279082543351334422e+00,4.000000000000000000e+00
8.928064533111988998e-01,4.332760477732731985e+00,4.000000000000000000e+00
9.736722614673605225e-01,4.215025366493652115e+00,4.000000000000000000e+00
9.984974326209571371e-01,4.263358424438343341e+00,4.000000000000000000e+00
1.103997028059846119e+00,4.376487231673856115e+00,4.000000000000000000e+00
9.037092447325936195e-01,3.773007194500684225e+00,4.000000000000000000e+00
9.662108811430284439e-01,3.308952227868971807e+00,4.000000000000000000e+00
9.521665757397363983e-01,4.528077340036800180e+00,4.000000000000000000e+00
1.028801489724658680e+00,4.358957312488936253e+00,4.000000000000000000e+00
9.449085913655124180e-01,4.414723307842042921e+00,4.000000000000000000e+00
9.818316206708307403e-01,3.621272018587370134e+00,4.000000000000000000e+00
1.045196318040831462e+00,3.904637971921062878e+00,4.000000000000000000e+00
1.081517638320484087e+00,3.973288929707402772e+00,4.000000000000000000e+00
1.091059318054186766e+00,3.426828555832396095e+00,4.000000000000000000e+00
1.099181207216362921e+00,4.371832695355005072e+00,4.000000000000000000e+00
9.990767982640085254e-01,4.390786259327700947e+00,4.000000000000000000e+00
1.142934585647954693e+00,3.286703987183345888e+00,4.000000000000000000e+00
1.087306033762589053e+00,4.174513051905303307e+00,4.000000000000000000e+00
9.689070229792668965e-01,3.795983162988826543e+00,4.000000000000000000e+00
9.034256607656148130e-01,4.184918207847988292e+00,4.000000000000000000e+00
1.080217486776936520e+00,3.943964944763875824e+00,4.000000000000000000e+00
8.805642009369044620e-01,4.314768383445334976e+00,4.000000000000000000e+00
1.008850747102057799e+00,4.983104523366055361e+00,4.000000000000000000e+00
1.091189799770479141e+00,3.588026367288490004e+00,4.000000000000000000e+00
1.064489189904056499e+00,4.065023031867625036e+00,4.000000000000000000e+00
9.837238220097569430e-01,4.723403805928549914e+00,4.000000000000000000e+00
9.576824695638226359e-01,4.143176029953486328e+00,4.000000000000000000e+00
1.030100609865474581e+00,3.484398632315833577e+00,4.000000000000000000e+00
1.022224516064007549e+00,4.033078390751641429e+00,4.000000000000000000e+00
1.005109612371311689e+00,3.957452340225576570e+00,4.000000000000000000e+00
9.636040796751086379e-01,3.756509654591182468e+00,4.000000000000000000e+00
1.040246213028185318e+00,3.282090745377200136e+00,4.000000000000000000e+00
1.054912728995377247e+00,3.908063722188857891e+00,4.000000000000000000e+00
1.138088137329385630e+00,5.025776791143933053e+00,4.000000000000000000e+00
9.776119715159262702e-01,3.685456155459810645e+00,4.000000000000000000e+00
9.379643607225186530e-01,3.980057882794815427e+00,4.000000000000000000e+00
8.697953412439256571e-01,4.480377372778296952e+00,4.000000000000000000e+00
1.003402973521637653e+00,4.003782206408601496e+00,4.000000000000000000e+00
9.046173773018588715e-01,3.828289357132752091e+00,4.000000000000000000e+00
9.557894171324207155e-01,3.792394029677415457e+00,4.000000000000000000e+00
8.523828894670295586e-01,3.691384309294660770e+00,4.000000000000000000e+00
1.009874216952010739e+00,4.285972103957557344e+00,4.000000000000000000e+00
9.459097808118758222e-01,3.276425345509842657e+00,4.000000000000000000e+00
1.056092415434335852e+00,4.142112381710306934e+00,4.000000000000000000e+00
1.012799898476828719e+00,3.802614859952816673e+00,4.000000000000000000e+00
1.034281232311223819e+00,4.374955229969076598e+00,4.000000000000000000e+00
9.378787595609014982e-01,4.027958234122253067e+00,4.000000000000000000e+00
9.660642320272034844e-01,3.768649680338487240e+00,4.000000000000000000e+00
1.129311920599000096e+00,4.214792562306993950e+00,4.000000000000000000e+00
8.379459847782533277e-01,4.220165898347145728e+00,4.000000000000000000e+00
1.078127079966488600e+00,4.163188871328625140e+00,4.000000000000000000e+00
9.961145698667304149e-01,3.470070441132095063e+00,4.000000000000000000e+00
9.224442871687255074e-01,3.625228348936165634e+00,4.000000000000000000e+00
1.155194757044076148e+00,3.174004502939744121e+00,4.000000000000000000e+00
9.956255446251061070e-01,4.113906206105600205e+00,4.000000000000000000e+00
1.078594437747779411e+00,3.685062771354029376e+00,4.000000000000000000e+00
8.862681271954941931e-01,4.054481436127573168e+00,4.000000000000000000e+00
1.010496269496647281e+00,3.911151622177852616e+00,4.000000000000000000e+00
8.382128895923555145e-01,4.450297421224925110e+00,4.000000000000000000e+00
1.153120357353429659e+00,4.128978380510384127e+00,4.000000000000000000e+00
1.004116144024504553e+00,3.935399439724635240e+00,4.000000000000000000e+00
1.038762002831391307e+00,3.877612859697718406e+00,4.000000000000000000e+00
1.016193986603969091e+00,3.475249274248354059e+00,4.000000000000000000e+00
9.830533979929986232e-01,4.514912360106754896e+00,4.000000000000000000e+00
1.099077270909545323e+00,4.087356642769276682e+00,4.000000000000000000e+00
1.005165991243080370e+00,4.168290775277140980e+00,4.000000000000000000e+00
9.177390133587222110e-01,4.638049934388329021e+00,4.000000000000000000e+00
1.061719337028772525e+00,3.776970609877728258e+00,4.000000000000000000e+00
